set_id,revision,model,viewport_w,viewport_h,interactive,device
inst-0708,B,openai/gpt-5.6-sol,390,560,0,
inst-0709,A,anthropic/claude-opus-5,390,844,0,
inst-0709,B,anthropic/claude-opus-5,390,844,0,
inst-0710,A,anthropic/claude-opus-5,390,844,0,
inst-0710,B,anthropic/claude-opus-5,390,844,0,
inst-0711,A,openai/gpt-5.6-sol,390,560,0,
inst-0711,B,openai/gpt-5.6-sol,390,560,0,
inst-0712,A,anthropic/claude-opus-5,184,224,0,watch
inst-0712,B,anthropic/claude-opus-5,184,224,0,watch
inst-0713,A,anthropic/claude-opus-5,390,560,0,
inst-0713,B,anthropic/claude-opus-5,390,560,0,
inst-0714,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0714,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0715,A,anthropic/claude-opus-5,390,844,0,
inst-0715,B,anthropic/claude-opus-5,390,844,0,
inst-0716,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0716,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0717,A,anthropic/claude-opus-5,390,560,0,
inst-0717,B,anthropic/claude-opus-5,390,560,0,
inst-0718,A,openai/gpt-5.6-sol,390,844,0,
inst-0718,B,openai/gpt-5.6-sol,390,844,0,
inst-0719,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0719,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0720,A,anthropic/claude-opus-5,390,560,0,
inst-0720,B,anthropic/claude-opus-5,390,560,0,
inst-0721,A,anthropic/claude-opus-5,390,560,0,
inst-0721,B,anthropic/claude-opus-5,390,560,0,
inst-0722,A,openai/gpt-5.6-sol,390,844,0,
inst-0722,B,openai/gpt-5.6-sol,390,844,0,
inst-0723,A,openai/gpt-5.6-sol,390,560,0,
inst-0723,B,openai/gpt-5.6-sol,390,560,0,
inst-0724,A,anthropic/claude-opus-5,390,844,0,
inst-0724,B,anthropic/claude-opus-5,390,844,0,
inst-0725,A,anthropic/claude-opus-5,390,844,0,
inst-0725,B,anthropic/claude-opus-5,390,844,0,
inst-0726,A,openai/gpt-5.6-sol,390,844,0,
inst-0726,B,openai/gpt-5.6-sol,390,844,0,
inst-0727,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0727,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0728,A,openai/gpt-5.6-sol,390,844,0,
inst-0728,B,openai/gpt-5.6-sol,390,844,0,
inst-0729,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0729,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0730,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0730,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0731,A,anthropic/claude-opus-5,390,560,0,
inst-0731,B,anthropic/claude-opus-5,390,560,0,
inst-0732,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0732,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0733,A,openai/gpt-5.6-sol,390,844,0,
inst-0733,B,openai/gpt-5.6-sol,390,844,0,
inst-0734,A,anthropic/claude-opus-5,390,560,0,
inst-0734,B,anthropic/claude-opus-5,390,560,0,
inst-0735,A,anthropic/claude-opus-5,390,844,0,
inst-0735,B,anthropic/claude-opus-5,390,844,0,
inst-0736,A,openai/gpt-5.6-sol,390,560,0,
inst-0736,B,openai/gpt-5.6-sol,390,560,0,
inst-0737,A,anthropic/claude-opus-5,390,560,0,
inst-0737,B,anthropic/claude-opus-5,390,560,0,
inst-0738,A,openai/gpt-5.6-sol,390,844,0,
inst-0738,B,openai/gpt-5.6-sol,390,844,0,
inst-0739,A,openai/gpt-5.6-sol,390,844,0,
inst-0739,B,openai/gpt-5.6-sol,390,844,0,
inst-0740,A,anthropic/claude-opus-5,390,560,0,
inst-0740,B,anthropic/claude-opus-5,390,560,0,
inst-0741,A,openai/gpt-5.6-sol,390,560,0,
inst-0741,B,openai/gpt-5.6-sol,390,560,0,
inst-0742,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0742,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0743,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0743,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0744,A,anthropic/claude-opus-5,390,844,0,
inst-0744,B,anthropic/claude-opus-5,390,844,0,
inst-0745,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0745,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0746,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0746,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0747,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0747,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0748,A,openai/gpt-5.6-sol,390,560,0,
inst-0748,B,openai/gpt-5.6-sol,390,560,0,
inst-0749,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0749,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0750,A,anthropic/claude-opus-5,390,844,0,
inst-0750,B,anthropic/claude-opus-5,390,844,0,
inst-0751,A,anthropic/claude-opus-5,768,1024,0,tablet
inst-0751,B,anthropic/claude-opus-5,768,1024,0,tablet
inst-0752,A,anthropic/claude-opus-5,390,560,0,
inst-0752,B,anthropic/claude-opus-5,390,560,0,
inst-0753,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0753,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0754,A,anthropic/claude-opus-5,390,844,0,
inst-0754,B,anthropic/claude-opus-5,390,844,0,
inst-0755,A,openai/gpt-5.6-sol,390,844,0,
inst-0755,B,openai/gpt-5.6-sol,390,844,0,
inst-0756,A,openai/gpt-5.6-sol,390,844,0,
inst-0756,B,openai/gpt-5.6-sol,390,844,0,
inst-0757,A,anthropic/claude-opus-5,390,560,0,
inst-0757,B,anthropic/claude-opus-5,390,560,0,
inst-0758,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0758,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0759,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0759,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0760,A,anthropic/claude-opus-5,390,844,0,
inst-0760,B,anthropic/claude-opus-5,390,844,0,
inst-0761,A,openai/gpt-5.6-sol,390,560,0,
inst-0761,B,openai/gpt-5.6-sol,390,560,0,
inst-0762,A,openai/gpt-5.6-sol,390,844,0,
inst-0762,B,openai/gpt-5.6-sol,390,844,0,
inst-0763,A,openai/gpt-5.6-sol,390,844,0,
inst-0763,B,openai/gpt-5.6-sol,390,844,0,
inst-0764,A,openai/gpt-5.6-sol,390,844,0,
inst-0764,B,openai/gpt-5.6-sol,390,844,0,
inst-0765,A,anthropic/claude-opus-5,390,844,0,
inst-0765,B,anthropic/claude-opus-5,390,844,0,
inst-0766,A,anthropic/claude-opus-5,390,844,0,
inst-0766,B,anthropic/claude-opus-5,390,844,0,
inst-0767,A,anthropic/claude-opus-5,390,560,0,
inst-0767,B,anthropic/claude-opus-5,390,560,0,
inst-0768,A,openai/gpt-5.6-sol,390,844,0,
inst-0768,B,openai/gpt-5.6-sol,390,844,0,
inst-0769,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0769,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0770,A,anthropic/claude-opus-5,390,844,0,
inst-0770,B,anthropic/claude-opus-5,390,844,0,
inst-0771,A,anthropic/claude-opus-5,390,560,0,
inst-0771,B,anthropic/claude-opus-5,390,560,0,
inst-0772,A,openai/gpt-5.6-sol,390,844,0,
inst-0772,B,openai/gpt-5.6-sol,390,844,0,
inst-0773,A,openai/gpt-5.6-sol,390,844,0,
inst-0773,B,openai/gpt-5.6-sol,390,844,0,
inst-0774,A,openai/gpt-5.6-sol,390,560,0,
inst-0774,B,openai/gpt-5.6-sol,390,560,0,
inst-0775,A,openai/gpt-5.6-sol,390,560,0,
inst-0775,B,openai/gpt-5.6-sol,390,560,0,
inst-0776,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0776,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0777,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0777,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0778,A,openai/gpt-5.6-sol,390,560,0,
inst-0778,B,openai/gpt-5.6-sol,390,560,0,
inst-0779,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0779,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0780,A,openai/gpt-5.6-sol,390,844,0,
inst-0780,B,openai/gpt-5.6-sol,390,844,0,
inst-0781,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0781,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0782,A,openai/gpt-5.6-sol,390,844,0,
inst-0782,B,openai/gpt-5.6-sol,390,844,0,
inst-0783,A,openai/gpt-5.6-sol,390,844,0,
inst-0783,B,openai/gpt-5.6-sol,390,844,0,
inst-0784,A,openai/gpt-5.6-sol,390,560,0,
inst-0784,B,openai/gpt-5.6-sol,390,560,0,
inst-0785,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0785,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0786,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0786,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0787,A,anthropic/claude-opus-5,390,560,0,
inst-0787,B,anthropic/claude-opus-5,390,560,0,
inst-0788,A,anthropic/claude-opus-5,390,560,0,
inst-0788,B,anthropic/claude-opus-5,390,560,0,
inst-0789,A,anthropic/claude-opus-5,390,844,0,
inst-0789,B,anthropic/claude-opus-5,390,844,0,
inst-0790,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0790,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0791,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0791,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0792,A,anthropic/claude-opus-5,390,844,0,
inst-0792,B,anthropic/claude-opus-5,390,844,0,
inst-0793,A,anthropic/claude-opus-5,390,844,0,
inst-0793,B,anthropic/claude-opus-5,390,844,0,
inst-0794,A,anthropic/claude-opus-5,390,844,0,
inst-0794,B,anthropic/claude-opus-5,390,844,0,
inst-0795,A,openai/gpt-5.6-sol,390,560,0,
inst-0795,B,openai/gpt-5.6-sol,390,560,0,
inst-0796,A,anthropic/claude-opus-5,390,560,0,
inst-0796,B,anthropic/claude-opus-5,390,560,0,
inst-0797,A,openai/gpt-5.6-sol,390,844,0,
inst-0797,B,openai/gpt-5.6-sol,390,844,0,
inst-0798,A,openai/gpt-5.6-sol,390,844,0,
inst-0798,B,openai/gpt-5.6-sol,390,844,0,
inst-0799,A,anthropic/claude-opus-5,390,844,0,
inst-0799,B,anthropic/claude-opus-5,390,844,0,
inst-0800,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0800,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0801,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0801,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0802,A,openai/gpt-5.6-sol,390,560,0,
inst-0802,B,openai/gpt-5.6-sol,390,560,0,
inst-0803,A,openai/gpt-5.6-sol,390,560,0,
inst-0803,B,openai/gpt-5.6-sol,390,560,0,
inst-0804,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0804,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0805,A,anthropic/claude-opus-5,390,844,0,
inst-0805,B,anthropic/claude-opus-5,390,844,0,
inst-0806,A,openai/gpt-5.6-sol,390,844,0,
inst-0806,B,openai/gpt-5.6-sol,390,844,0,
inst-0807,A,openai/gpt-5.6-sol,390,844,0,
inst-0807,B,openai/gpt-5.6-sol,390,844,0,
inst-0808,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0808,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0809,A,anthropic/claude-opus-5,184,224,0,watch
inst-0809,B,anthropic/claude-opus-5,184,224,0,watch
inst-0810,A,anthropic/claude-opus-5,390,560,0,
inst-0810,B,anthropic/claude-opus-5,390,560,0,
inst-0811,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0811,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0812,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0812,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0813,A,anthropic/claude-opus-5,390,844,0,
inst-0813,B,anthropic/claude-opus-5,390,844,0,
inst-0814,A,openai/gpt-5.6-sol,390,560,0,
inst-0814,B,openai/gpt-5.6-sol,390,560,0,
inst-0815,A,anthropic/claude-opus-5,390,844,0,
inst-0815,B,anthropic/claude-opus-5,390,844,0,
inst-0816,A,openai/gpt-5.6-sol,390,844,0,
inst-0816,B,openai/gpt-5.6-sol,390,844,0,
inst-0817,A,anthropic/claude-opus-5,390,844,0,
inst-0817,B,anthropic/claude-opus-5,390,844,0,
inst-0818,A,anthropic/claude-opus-5,390,560,0,
inst-0818,B,anthropic/claude-opus-5,390,560,0,
inst-0819,A,openai/gpt-5.6-sol,390,560,0,
inst-0819,B,openai/gpt-5.6-sol,390,560,0,
inst-0820,A,openai/gpt-5.6-sol,390,844,0,
inst-0820,B,openai/gpt-5.6-sol,390,844,0,
inst-0821,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0821,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0822,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0822,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0823,A,openai/gpt-5.6-sol,390,844,0,
inst-0823,B,openai/gpt-5.6-sol,390,844,0,
inst-0824,A,openai/gpt-5.6-sol,390,560,0,
inst-0824,B,openai/gpt-5.6-sol,390,560,0,
inst-0825,A,openai/gpt-5.6-sol,390,560,0,
inst-0825,B,openai/gpt-5.6-sol,390,560,0,
inst-0826,A,openai/gpt-5.6-sol,390,844,0,
inst-0826,B,openai/gpt-5.6-sol,390,844,0,
inst-0827,A,anthropic/claude-opus-5,390,844,0,
inst-0827,B,anthropic/claude-opus-5,390,844,0,
inst-0828,A,openai/gpt-5.6-sol,390,844,0,
inst-0828,B,openai/gpt-5.6-sol,390,844,0,
inst-0829,A,openai/gpt-5.6-sol,390,560,0,
inst-0829,B,openai/gpt-5.6-sol,390,560,0,
inst-0830,A,anthropic/claude-opus-5,390,560,0,
inst-0830,B,anthropic/claude-opus-5,390,560,0,
inst-0831,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0831,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0832,A,openai/gpt-5.6-sol,390,844,0,
inst-0832,B,openai/gpt-5.6-sol,390,844,0,
inst-0833,A,openai/gpt-5.6-sol,390,844,0,
inst-0833,B,openai/gpt-5.6-sol,390,844,0,
inst-0834,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0834,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0835,A,anthropic/claude-opus-5,390,844,0,
inst-0835,B,anthropic/claude-opus-5,390,844,0,
inst-0836,A,openai/gpt-5.6-sol,390,844,0,
inst-0836,B,openai/gpt-5.6-sol,390,844,0,
inst-0837,A,openai/gpt-5.6-sol,390,844,0,
inst-0837,B,openai/gpt-5.6-sol,390,844,0,
inst-0838,A,anthropic/claude-opus-5,390,560,0,
inst-0838,B,anthropic/claude-opus-5,390,560,0,
inst-0839,A,anthropic/claude-opus-5,390,844,0,
inst-0839,B,anthropic/claude-opus-5,390,844,0,
inst-0840,A,openai/gpt-5.6-sol,390,844,0,
inst-0840,B,openai/gpt-5.6-sol,390,844,0,
inst-0841,A,anthropic/claude-opus-5,390,844,0,
inst-0841,B,anthropic/claude-opus-5,390,844,0,
inst-0842,A,openai/gpt-5.6-sol,390,844,0,
inst-0842,B,openai/gpt-5.6-sol,390,844,0,
inst-0843,A,openai/gpt-5.6-sol,390,844,0,
inst-0843,B,openai/gpt-5.6-sol,390,844,0,
inst-0844,A,openai/gpt-5.6-sol,390,560,0,
inst-0844,B,openai/gpt-5.6-sol,390,560,0,
inst-0845,A,anthropic/claude-opus-5,390,560,0,
inst-0845,B,anthropic/claude-opus-5,390,560,0,
inst-0846,A,openai/gpt-5.6-sol,390,844,0,
inst-0846,B,openai/gpt-5.6-sol,390,844,0,
inst-0847,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0847,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0848,A,anthropic/claude-opus-5,390,560,0,
inst-0848,B,anthropic/claude-opus-5,390,560,0,
inst-0849,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0849,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0850,A,openai/gpt-5.6-sol,390,844,0,
inst-0850,B,openai/gpt-5.6-sol,390,844,0,
inst-0851,A,openai/gpt-5.6-sol,390,560,0,
inst-0851,B,openai/gpt-5.6-sol,390,560,0,
inst-0852,A,openai/gpt-5.6-sol,390,560,0,
inst-0852,B,openai/gpt-5.6-sol,390,560,0,
inst-0853,A,anthropic/claude-opus-5,390,844,0,
inst-0853,B,anthropic/claude-opus-5,390,844,0,
inst-0854,A,openai/gpt-5.6-sol,390,844,0,
inst-0854,B,openai/gpt-5.6-sol,390,844,0,
inst-0855,A,anthropic/claude-opus-5,390,844,0,
inst-0855,B,anthropic/claude-opus-5,390,844,0,
inst-0856,A,openai/gpt-5.6-sol,390,844,0,
inst-0856,B,openai/gpt-5.6-sol,390,844,0,
inst-0857,A,anthropic/claude-opus-5,390,560,0,
inst-0857,B,anthropic/claude-opus-5,390,560,0,
inst-0858,A,openai/gpt-5.6-sol,390,844,0,
inst-0858,B,openai/gpt-5.6-sol,390,844,0,
inst-0859,A,openai/gpt-5.6-sol,390,844,0,
inst-0859,B,openai/gpt-5.6-sol,390,844,0,
inst-0860,A,openai/gpt-5.6-sol,390,844,0,
inst-0860,B,openai/gpt-5.6-sol,390,844,0,
inst-0861,A,openai/gpt-5.6-sol,390,560,0,
inst-0861,B,openai/gpt-5.6-sol,390,560,0,
inst-0862,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0862,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0863,A,openai/gpt-5.6-sol,390,560,0,
inst-0863,B,openai/gpt-5.6-sol,390,560,0,
inst-0864,A,anthropic/claude-opus-5,390,560,0,
inst-0864,B,anthropic/claude-opus-5,390,560,0,
inst-0865,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0865,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0866,A,anthropic/claude-opus-5,390,844,0,
inst-0866,B,anthropic/claude-opus-5,390,844,0,
inst-0867,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0867,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0868,A,openai/gpt-5.6-sol,390,560,0,
inst-0868,B,openai/gpt-5.6-sol,390,560,0,
inst-0869,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0869,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0870,A,anthropic/claude-opus-5,390,844,0,
inst-0870,B,anthropic/claude-opus-5,390,844,0,
inst-0871,A,anthropic/claude-opus-5,390,844,0,
inst-0871,B,anthropic/claude-opus-5,390,844,0,
inst-0872,A,openai/gpt-5.6-sol,390,560,0,
inst-0872,B,openai/gpt-5.6-sol,390,560,0,
inst-0873,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0873,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0874,A,openai/gpt-5.6-sol,390,844,0,
inst-0874,B,openai/gpt-5.6-sol,390,844,0,
inst-0875,A,openai/gpt-5.6-sol,390,560,0,
inst-0875,B,openai/gpt-5.6-sol,390,560,0,
inst-0876,A,openai/gpt-5.6-sol,390,844,0,
inst-0876,B,openai/gpt-5.6-sol,390,844,0,
inst-0877,A,openai/gpt-5.6-sol,184,224,0,watch
inst-0877,B,openai/gpt-5.6-sol,184,224,0,watch
inst-0878,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0878,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0879,A,openai/gpt-5.6-sol,390,844,0,
inst-0879,B,openai/gpt-5.6-sol,390,844,0,
inst-0880,A,openai/gpt-5.6-sol,390,844,0,
inst-0880,B,openai/gpt-5.6-sol,390,844,0,
inst-0881,A,openai/gpt-5.6-sol,390,844,0,
inst-0881,B,openai/gpt-5.6-sol,390,844,0,
inst-0882,A,anthropic/claude-opus-5,390,844,0,
inst-0882,B,anthropic/claude-opus-5,390,844,0,
inst-0883,A,anthropic/claude-opus-5,390,844,0,
inst-0883,B,anthropic/claude-opus-5,390,844,0,
inst-0884,A,anthropic/claude-opus-5,390,844,0,
inst-0884,B,anthropic/claude-opus-5,390,844,0,
inst-0885,A,anthropic/claude-opus-5,390,560,0,
inst-0885,B,anthropic/claude-opus-5,390,560,0,
inst-0886,A,anthropic/claude-opus-5,390,560,0,
inst-0886,B,anthropic/claude-opus-5,390,560,0,
inst-0887,A,openai/gpt-5.6-sol,390,560,0,
inst-0887,B,openai/gpt-5.6-sol,390,560,0,
inst-0888,A,anthropic/claude-opus-5,390,560,0,
inst-0888,B,anthropic/claude-opus-5,390,560,0,
inst-0889,A,openai/gpt-5.6-sol,390,844,0,
inst-0889,B,openai/gpt-5.6-sol,390,844,0,
inst-0890,A,anthropic/claude-opus-5,390,844,0,
inst-0890,B,anthropic/claude-opus-5,390,844,0,
inst-0891,A,anthropic/claude-opus-5,184,224,0,watch
inst-0891,B,anthropic/claude-opus-5,184,224,0,watch
inst-0892,A,anthropic/claude-opus-5,390,844,0,
inst-0892,B,anthropic/claude-opus-5,390,844,0,
inst-0893,A,anthropic/claude-opus-5,390,560,0,
inst-0893,B,anthropic/claude-opus-5,390,560,0,
inst-0894,A,anthropic/claude-opus-5,390,844,0,
inst-0894,B,anthropic/claude-opus-5,390,844,0,
inst-0895,A,anthropic/claude-opus-5,390,844,0,
inst-0895,B,anthropic/claude-opus-5,390,844,0,
inst-0896,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0896,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0897,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0897,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0898,A,anthropic/claude-opus-5,390,844,0,
inst-0898,B,anthropic/claude-opus-5,390,844,0,
inst-0899,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0899,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0900,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0900,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0901,A,anthropic/claude-opus-5,390,844,0,
inst-0901,B,anthropic/claude-opus-5,390,844,0,
inst-0902,A,openai/gpt-5.6-sol,390,844,0,
inst-0902,B,openai/gpt-5.6-sol,390,844,0,
inst-0903,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0903,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0904,A,openai/gpt-5.6-sol,390,844,0,
inst-0904,B,openai/gpt-5.6-sol,390,844,0,
inst-0905,A,openai/gpt-5.6-sol,390,560,0,
inst-0905,B,openai/gpt-5.6-sol,390,560,0,
inst-0906,A,anthropic/claude-opus-5,390,560,0,
inst-0906,B,anthropic/claude-opus-5,390,560,0,
inst-0907,A,anthropic/claude-opus-5,390,844,0,
inst-0907,B,anthropic/claude-opus-5,390,844,0,
inst-0908,A,anthropic/claude-opus-5,390,844,0,
inst-0908,B,anthropic/claude-opus-5,390,844,0,
inst-0909,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0909,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0910,A,openai/gpt-5.6-sol,390,844,0,
inst-0910,B,openai/gpt-5.6-sol,390,844,0,
inst-0911,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0911,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0912,A,openai/gpt-5.6-sol,390,560,0,
inst-0912,B,openai/gpt-5.6-sol,390,560,0,
inst-0913,A,openai/gpt-5.6-sol,390,560,0,
inst-0913,B,openai/gpt-5.6-sol,390,560,0,
inst-0914,A,openai/gpt-5.6-sol,390,844,0,
inst-0914,B,openai/gpt-5.6-sol,390,844,0,
inst-0915,A,anthropic/claude-opus-5,390,844,0,
inst-0915,B,anthropic/claude-opus-5,390,844,0,
inst-0916,A,anthropic/claude-opus-5,390,844,0,
inst-0916,B,anthropic/claude-opus-5,390,844,0,
inst-0917,A,anthropic/claude-opus-5,390,560,0,
inst-0917,B,anthropic/claude-opus-5,390,560,0,
inst-0918,A,anthropic/claude-opus-5,390,560,0,
inst-0918,B,anthropic/claude-opus-5,390,560,0,
inst-0919,A,anthropic/claude-opus-5,390,560,0,
inst-0919,B,anthropic/claude-opus-5,390,560,0,
inst-0920,A,anthropic/claude-opus-5,390,844,0,
inst-0920,B,anthropic/claude-opus-5,390,844,0,
inst-0921,A,anthropic/claude-opus-5,390,560,0,
inst-0921,B,anthropic/claude-opus-5,390,560,0,
inst-0922,A,openai/gpt-5.6-sol,390,844,0,
inst-0922,B,openai/gpt-5.6-sol,390,844,0,
inst-0923,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0923,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0924,A,anthropic/claude-opus-5,390,844,0,
inst-0924,B,anthropic/claude-opus-5,390,844,0,
inst-0925,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0925,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0926,A,anthropic/claude-opus-5,184,224,0,watch
inst-0926,B,anthropic/claude-opus-5,184,224,0,watch
inst-0927,A,anthropic/claude-opus-5,390,560,0,
inst-0927,B,anthropic/claude-opus-5,390,560,0,
inst-0928,A,openai/gpt-5.6-sol,390,844,0,
inst-0928,B,openai/gpt-5.6-sol,390,844,0,
inst-0929,A,anthropic/claude-opus-5,390,844,0,
inst-0929,B,anthropic/claude-opus-5,390,844,0,
inst-0930,A,openai/gpt-5.6-sol,390,844,0,
inst-0930,B,openai/gpt-5.6-sol,390,844,0,
inst-0931,A,anthropic/claude-opus-5,390,844,0,
inst-0931,B,anthropic/claude-opus-5,390,844,0,
inst-0932,A,anthropic/claude-opus-5,768,1024,0,tablet
inst-0932,B,anthropic/claude-opus-5,768,1024,0,tablet
inst-0933,A,anthropic/claude-opus-5,390,844,0,
inst-0933,B,anthropic/claude-opus-5,390,844,0,
inst-0934,A,anthropic/claude-opus-5,390,560,0,
inst-0934,B,anthropic/claude-opus-5,390,560,0,
inst-0935,A,anthropic/claude-opus-5,390,560,0,
inst-0935,B,anthropic/claude-opus-5,390,560,0,
inst-0936,A,openai/gpt-5.6-sol,390,844,0,
inst-0936,B,openai/gpt-5.6-sol,390,844,0,
inst-0937,A,anthropic/claude-opus-5,390,844,0,
inst-0937,B,anthropic/claude-opus-5,390,844,0,
inst-0938,A,anthropic/claude-opus-5,390,844,0,
inst-0938,B,anthropic/claude-opus-5,390,844,0,
inst-0939,A,anthropic/claude-opus-5,390,560,0,
inst-0939,B,anthropic/claude-opus-5,390,560,0,
inst-0940,A,anthropic/claude-opus-5,768,1024,0,tablet
inst-0940,B,anthropic/claude-opus-5,768,1024,0,tablet
inst-0941,A,anthropic/claude-opus-5,390,560,0,
inst-0941,B,anthropic/claude-opus-5,390,560,0,
inst-0942,A,openai/gpt-5.6-sol,390,844,0,
inst-0942,B,openai/gpt-5.6-sol,390,844,0,
inst-0943,A,openai/gpt-5.6-sol,390,560,0,
inst-0943,B,openai/gpt-5.6-sol,390,560,0,
inst-0944,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0944,B,anthropic/claude-opus-5,1024,768,0,desktop
